    IVox Add Points,     Incremental Mapping,     ObsModel (IEKF Build Jacobian),     ObsModel (Lidar Match), Downsample PointCloud, IEKF Solve and Update, Laser Mapping Single Run, Preprocess (Livox), Undistort Pcl, 
0.096694,0.386485,0.167708,0.090158,0.26954,6.30604,6.78463,0.228809,0.619179,
0.080112,0.364395,0.043265,1.2137,0.267041,5.98294,6.85657,0.224915,0.732767,
0.092193,0.382558,0.037731,0.111037,0.254475,5.57032,7.17919,0.227355,0.614548,
0.080914,0.37403,0.19067,1.42912,0.261354,5.84875,7.48012,0.221192,0.647072,
0.078814,0.408457,0.097403,0.078248,0.258426,6.03682,8.22476,0.279659,0.627922,
0.076216,0.363921,0.207726,1.21579,0.254192,5.69502,7.69645,0.219223,0.614903,
0.083886,0.37753,0.209655,1.41956,0.259706,5.41211,7.53777,0.43321,0.60879,
0.095883,0.383419,0.170443,0.0793,0.25274,5.3941,7.93093,0.268931,0.656527,
0.079117,0.362556,0.041577,1.28386,0.244054,6.71014,7.81263,0.247838,0.614622,
0.080484,0.363052,0.037279,0.086716,0.247401,5.48569,7.47434,0.294958,0.610564,
0.084867,0.370672,0.043159,1.37782,0.250108,5.13084,7.32658,0.370421,0.726824,
0.07828,0.356166,0.051824,0.099529,0.273407,4.88607,7.10588,0.211115,0.629972,
0.077989,0.352892,0.05584,1.11052,0.252023,4.86603,8.39063,0.219242,0.612123,
0.081499,0.355061,0.190954,0.088209,0.46256,4.94329,7.30646,0.235614,0.614121,
0.078605,0.355796,0.060295,1.2597,0.251217,4.95243,6.8427,0.216228,1.00815,
0.072753,0.349844,0.202508,0.236334,0.253168,4.79964,6.6079,0.230391,0.632271,
0.081064,0.343233,0.053968,1.15088,0.250201,4.67413,6.84866,0.201588,0.612542,
0.06837,0.343728,0.08631,0.092756,0.247982,4.91176,7.28308,0.238535,0.609464,
0.072587,0.350577,0.045214,1.12467,0.246685,4.64526,6.6464,0.208322,0.628758,
0.070332,0.346841,0.051406,0.113044,0.25118,4.88919,6.539,0.277994,0.650261,
0.080028,0.351902,0.300546,1.16848,0.255552,4.88129,6.35557,0.227212,0.619061,
0.067164,0.341029,0.047926,0.094366,0.258374,4.75236,6.62171,0.244515,0.63507,
0.074941,0.353266,0.045282,0.984444,0.249833,5.05935,6.38714,0.240241,0.613917,
0.070116,0.349474,0.05793,0.123766,0.252667,4.87477,6.59812,0.248032,0.614467,
0.074115,0.33654,0.073151,1.15025,0.244755,4.71428,6.60267,0.233055,0.611747,
0.077329,0.347836,0.112824,1.29694,0.245718,4.91704,6.76068,0.240065,0.605848,
0.075218,0.345895,0.050485,0.102005,0.247513,4.68194,6.77145,0.25269,0.629079,
0.074597,0.347692,0.034701,1.01237,0.246285,4.71905,6.6417,0.255131,0.63419,
0.083745,0.412937,0.072061,0.278038,0.257553,4.68765,6.37495,0.232108,0.620431,
0.071002,0.337319,0.039742,1.11363,0.256897,4.85442,6.59764,0.220584,0.632103,
0.075187,0.348535,0.078877,0.106279,0.248411,4.68134,6.39368,0.242188,0.64145,
0.081312,0.34773,0.057483,1.16125,0.280062,4.94676,6.54606,0.332927,0.615646,
0.069419,0.347725,0.057578,0.082664,0.25633,4.46892,6.46794,0.233298,0.6139,
0.073926,0.343661,0.042257,1.12893,0.250661,5.07225,6.6131,0.261368,0.626781,
0.076462,0.347939,0.077023,0.084222,0.253117,5.34253,6.74607,0.280824,0.633562,
0.083949,0.36617,0.032096,0.982555,0.250221,5.13738,6.64476,0.210375,0.619802,
0.094173,0.434024,0.068122,0.098333,0.252153,5.38493,6.19121,0.244927,0.616363,
0.065981,0.335357,0.034732,1.10279,0.251483,5.04944,6.79997,0.252011,0.622316,
0.081371,0.338183,0.067291,0.091319,0.37723,7.25217,7.04234,0.23269,0.623507,
0.07688,0.331616,0.069597,0.102264,0.242916,7.38967,6.86265,0.243939,0.582969,
0.085385,0.351635,0.036322,0.958301,0.382731,5.96126,7.19219,0.244143,0.633126,
0.076207,0.384519,0.041538,1.06461,0.217384,5.42821,914.151,0.222897,0.847533,
0.101876,0.401136,0.077944,0.102443,0.222292,5.98864,9.18236,0.397874,0.622773,
0.097672,0.385385,0.033602,0.88893,0.248375,5.44554,9.33003,0.22178,0.574961,
0.072222,0.31394,0.077221,0.085472,0.237812,5.37737,8.18254,0.39641,0.601285,
0.066046,0.29896,0.03805,1.02359,0.221845,5.40897,7.16277,0.205804,0.572837,
0.077532,0.324064,0.06673,0.077758,0.246875,5.14961,7.68561,0.225009,0.542271,
0.072302,0.324045,0.031355,0.909124,0.362877,5.44328,7.15886,0.236621,0.598109,
0.144273,0.402662,0.055799,0.087538,0.21872,5.56004,6.92106,0.191425,0.580938,
0.083432,0.346533,0.130971,1.33626,0.238457,4.97448,7.12413,0.410203,0.558251,
0.074278,0.321682,0.066073,0.091748,0.223784,5.27593,6.73345,0.198606,0.590265,
0.074897,0.320448,0.056654,1.14204,0.242607,5.34408,7.14225,0.212899,0.584403,
0.078066,0.324485,0.053043,0.086529,0.225796,5.11737,7.53293,0.204616,1.21178,
0.074354,0.365569,0.063359,1.32784,0.265419,5.09725,6.70292,0.222535,0.813602,
0.084043,0.359515,0.048485,0.07273,0.25646,5.02086,6.89216,0.257679,1.03607,
0.254109,0.515656,0.073881,1.13308,0.243083,5.1082,7.62831,0.279479,0.687564,
0.089723,0.353756,0.055998,0.093364,0.225964,5.85688,6.96725,0.219928,0.593673,
0.076612,0.362037,0.040622,1.18627,0.226832,5.73358,7.21739,0.226382,0.545078,
0.087294,0.408423,0.037968,0.114966,0.232103,4.85351,6.77102,0.213001,0.59214,
0.093645,0.362657,0.067575,0.083034,0.246585,5.24511,6.9442,0.222047,0.580412,
0.103892,0.417329,0.052888,1.21331,0.242032,5.11285,7.68511,0.407393,0.599894,
0.07232,0.330067,0.044232,1.1149,0.235625,5.38873,7.72356,0.228848,0.591864,
0.086028,0.346672,0.058873,0.091973,0.224531,5.25832,6.52474,0.213253,0.591529,
0.076534,0.326101,0.065663,1.21495,0.284899,5.65899,6.91997,0.222055,0.586926,
0.083093,0.346354,0.067938,0.090078,0.223294,5.37864,6.81241,0.216062,0.63291,
0.100989,0.398523,0.237597,1.63955,0.227515,5.30601,6.98997,0.210581,0.564567,
0.079512,0.336152,0.253532,0.265107,0.219969,5.12136,6.93726,0.28977,0.566421,
0.071367,0.325396,0.198098,0.076325,0.239906,5.18198,7.32723,0.197951,0.579382,
0.106934,0.37211,0.171723,1.16363,0.262632,5.04623,6.9586,0.20998,0.735211,
0.082383,0.338783,0.050103,1.30371,0.239509,5.71098,6.92979,0.205885,0.588381,
0.082869,0.326285,0.037803,0.085849,0.248521,4.92402,7.01079,0.218905,0.570855,
0.071945,0.335731,0.044427,1.17284,0.246452,4.97394,6.98267,0.264594,0.614971,
0.084353,0.341312,0.053634,0.07727,0.240529,4.75383,6.73649,0.221911,0.615488,
0.10834,0.381886,0.125823,1.1725,0.244068,5.14048,7.32259,0.209043,0.598779,
0.074577,0.312426,0.046793,0.088414,0.244263,4.90901,6.55329,0.197491,0.640963,
0.080937,0.399307,0.181021,1.25381,0.257051,4.91731,6.70819,0.240698,0.584334,
0.082531,0.40353,0.049643,0.073341,0.242469,5.0144,6.38497,0.217746,0.60179,
0.074793,0.318563,0.146175,1.21588,0.221309,5.03662,6.86971,0.22456,0.598456,
0.087946,0.33259,0.043872,0.108018,0.246935,4.66789,6.46082,0.183035,0.571507,
0.080447,0.355834,0.110806,0.974177,0.222571,4.90414,6.91304,0.193902,0.589239,
0.079308,0.324057,0.069304,0.087965,0.223448,4.83778,6.7031,0.221884,0.578883,
0.080737,0.318634,0.058189,1.25723,0.230101,4.72568,6.55318,0.185421,0.570151,
0.08085,0.31836,0.054063,0.1048,0.219748,4.74482,6.26837,0.201251,0.607355,
0.079115,0.317683,0.142236,1.28608,0.230888,4.78156,6.48447,0.203377,0.549662,
0.08448,0.334764,0.071848,0.083385,0.221821,4.80875,6.38563,0.204512,0.584358,
0.114634,0.353402,0.121141,1.3975,0.221431,4.8963,6.30532,0.196005,0.579773,
0.081449,0.327011,0.058222,0.069855,0.228171,4.91258,6.27495,0.211918,0.558195,
0.08571,0.337366,0.033493,0.97013,0.236839,5.09915,6.32536,0.189053,0.565015,
0.077989,0.352409,0.047899,0.078145,0.214752,4.86846,6.67389,0.208199,0.648948,
0.074386,0.331157,0.051837,1.20084,0.216714,4.8241,6.51118,0.201144,0.551395,
0.082747,0.33689,0.046337,0.083595,0.240626,5.16689,6.51439,0.257032,0.566451,
0.088786,0.366558,0.050752,1.12764,0.226691,4.73988,6.75055,0.200714,0.560125,
0.089025,0.343742,0.147831,0.078776,0.229547,4.9208,6.46823,0.208259,0.577052,
0.153672,0.406527,0.176913,1.30422,0.230974,4.55191,6.37954,0.213228,0.589336,
0.089933,0.350543,0.178961,0.091124,0.229737,4.65787,6.73675,0.197386,0.779572,
0.084748,0.347315,0.057371,1.19049,0.232791,4.99268,6.33672,0.193628,0.595223,
0.077336,0.33012,0.04832,1.35421,0.247962,4.55224,6.5421,0.223978,0.58788,
0.086329,0.346285,0.168787,0.085512,0.228062,4.69658,6.71796,0.208572,0.598829,
0.078784,0.327296,0.040988,1.35397,0.234299,4.78469,6.30194,0.228969,0.588355,
0.070644,0.322012,0.042593,0.083085,0.24803,4.7468,6.59335,0.200478,0.582265,
0.088231,0.325296,0.121704,1.29486,0.228713,4.69458,6.17021,0.204421,0.66323,
0.085047,0.325166,0.04798,0.075392,0.233959,4.80783,6.32052,0.220928,0.583044,
0.094264,0.337588,0.11196,1.3748,0.220353,4.86438,6.37079,0.21231,0.581563,
0.088597,0.331974,0.059582,0.086812,0.208918,4.75581,6.42372,0.209264,0.556853,
0.075274,0.310065,0.136548,1.25577,0.213382,4.91645,6.26046,0.214689,0.563115,
0.089448,0.326119,0.044238,0.08286,0.267673,4.91295,6.36182,0.195894,0.557329,
0.072951,0.325343,0.033211,0.876379,0.210551,4.962,6.71793,0.215795,0.596929,
0.084806,0.343388,0.04049,0.07932,0.226924,4.79538,6.30274,0.202145,0.573147,
0.085364,0.343372,0.084696,1.4172,0.227465,4.73051,6.42163,0.208909,0.607521,
0.077376,0.329462,0.147529,0.08234,0.211134,4.98852,6.55874,0.227535,0.581268,
0.077728,0.335064,0.035662,1.05476,0.227587,4.6268,6.51935,0.219882,0.590968,
0.113108,0.362578,0.046245,0.08628,0.218464,5.29136,6.46075,0.255023,0.644255,
0.130107,0.383036,0.128118,1.19066,0.222444,5.0023,6.35631,0.242273,0.582739,
0.0833,0.318323,0.05483,0.111569,0.221069,4.64887,6.56259,0.212039,0.577394,
0.085949,0.329938,0.03237,1.00817,0.216131,5.14132,6.29396,0.229028,0.562248,
0.082118,0.361298,0.04136,0.954283,0.215238,4.84704,7.20573,0.223265,0.563501,
0.07183,0.326983,0.067671,0.100032,0.224317,5.0239,6.66074,0.225004,0.580939,
0.065814,0.301132,0.037854,0.888926,0.221678,4.86803,6.1903,0.217002,0.603068,
0.105519,0.393514,0.037373,0.07883,0.220182,5.19348,6.68048,0.200293,0.613255,
0.068723,0.319096,0.041628,1.10005,0.217248,4.76903,6.4805,0.213149,0.555,
0.089309,0.34498,0.060786,0.087372,0.246229,4.69498,6.64732,0.221601,0.550006,
0.077051,0.343458,0.035239,0.939294,0.225784,4.8477,6.43241,0.207482,0.595062,
0.081053,0.337977,0.068511,0.088915,0.227427,4.81678,6.82745,0.245791,0.578579,
0.08139,0.348059,0.061868,1.13661,0.234391,4.83927,6.31785,0.230843,0.574191,
0.080874,0.347469,0.049295,0.083693,0.230027,4.79146,6.64809,0.237737,0.638441,
0.07907,0.333089,0.033067,0.937639,0.230337,4.84417,6.46737,0.241396,0.576206,
0.085758,0.373081,0.051411,0.080895,0.24798,4.81798,6.41942,0.232301,0.57825,
0.072215,0.329013,0.038886,1.11153,0.239889,4.97497,6.54419,0.225371,0.599747,
0.075704,0.339633,0.052271,0.085777,0.241872,4.92224,6.45129,0.2399,0.598043,
0.092226,0.359052,0.141187,1.06895,0.247831,5.14724,6.51821,0.299848,0.593614,
0.086553,0.415875,0.047265,0.078906,0.2396,4.99585,6.54448,0.241277,0.601139,
0.090586,0.393526,0.039111,1.0677,0.245812,5.10699,6.67253,0.218265,0.620561,
0.084047,0.339342,0.056865,0.080715,0.233052,4.93211,6.60881,0.273337,0.591579,
0.109766,0.399091,0.033891,0.88643,0.259598,6.14158,7.12001,0.237694,0.576855,
0.092707,0.373195,0.056377,0.088419,0.250908,5.71111,6.74517,0.235426,0.676918,
0.106865,0.409288,0.040316,0.982658,0.262644,6.20934,6.88944,0.262349,0.65026,
0.096254,0.368573,0.047864,0.092125,0.254589,5.84539,6.54898,0.234479,0.61844,
0.093183,0.370636,0.03429,0.937287,0.302322,5.67804,8.00606,0.286394,0.791799,
0.096222,0.385577,0.048816,0.084998,0.254698,5.66713,7.43474,0.203112,0.745218,
0.105494,0.479153,0.042442,1.09508,0.228964,6.07143,8.04581,0.25701,0.622675,
0.082241,0.344807,0.05919,0.087487,0.224105,5.44798,7.75465,0.250792,0.575059,
0.075907,0.35946,0.255923,1.15171,0.232712,5.93076,7.59352,0.243059,0.596152,
0.086747,0.346689,0.198833,0.078875,0.227416,5.70949,676.681,0.212758,0.58175,
0.079996,0.331037,0.043665,1.04881,0.245457,5.36905,7.92418,0.329221,0.595347,
0.076476,0.33075,0.057542,0.096248,0.238267,5.33227,7.08125,0.209555,0.575901,
0.084471,0.335834,0.104606,1.13826,0.871883,5.11431,7.63632,0.247595,0.595053,
0.085484,0.340921,0.054113,0.069638,0.219467,4.76022,7.46741,0.326127,0.578178,
0.073538,0.331315,0.038699,0.980157,0.229201,5.52745,7.04526,0.283793,1.19162,
0.071951,0.329115,0.048551,0.075462,0.226346,5.35198,6.94031,0.212533,0.578316,
0.100474,0.460623,0.13725,1.007,0.247055,6.45451,7.37432,0.242294,0.609427,
0.101335,0.385075,0.053744,0.078146,0.241692,5.48892,6.95898,0.203469,0.600088,
0.08058,0.339984,0.036832,1.16535,0.240535,5.51413,7.48391,0.284734,0.584791,
0.082997,0.340517,0.050792,0.088258,0.237695,5.67101,6.97959,0.242348,0.59527,
0.084305,0.333967,0.041019,0.112066,0.233483,5.00095,8.29738,0.221004,0.629947,
0.091231,0.338585,0.053548,1.28365,0.223889,5.41582,7.14726,0.2077,0.597046,
0.090334,0.35309,0.054825,1.32971,0.215837,5.57401,7.11983,0.204093,0.559287,
0.088395,0.343906,0.076926,0.084401,0.224759,5.31312,7.33677,0.237843,0.55457,
0.072952,0.318858,0.064254,0.079718,0.223698,5.02581,6.58934,0.201139,0.645906,
0.079739,0.367348,0.035244,0.962221,0.244855,4.98225,6.97134,0.201898,0.596453,
0.092003,0.376333,0.0441,1.07029,0.22853,5.44729,7.18111,0.220326,0.587831,
0.081404,0.355816,0.050964,0.086007,0.230491,5.47514,7.3438,0.187993,0.581639,
0.084935,0.39712,0.033655,0.914594,0.23224,5.01947,6.62786,0.230823,0.579257,
0.0757,0.332822,0.048396,0.087375,0.227753,5.06749,6.62309,0.218233,0.587869,
0.098183,0.369471,0.039266,1.04927,0.245174,5.27012,7.05745,0.189181,0.565869,
0.091465,0.362332,0.058148,0.088369,0.230457,5.39417,7.07427,0.191887,0.643841,
0.071232,0.33545,0.036143,1.30924,0.237562,5.12059,6.7691,0.230762,0.575314,
0.08423,0.355603,0.047642,0.077677,0.268948,5.52939,6.66894,0.235273,0.644047,
0.087517,0.36949,0.11001,1.18659,0.23253,5.26911,7.02828,0.265323,0.608692,
0.100754,0.413193,0.053678,0.074992,0.239652,5.4099,7.01533,0.215252,0.607349,
0.089876,0.362184,0.03825,0.897348,0.271806,5.20256,7.15737,0.200871,0.614128,
0.109272,0.491062,0.051244,0.08305,0.242195,5.12655,7.20311,0.200776,0.599088,
0.094425,0.373868,0.041546,1.01181,0.22858,5.63784,6.92211,0.200466,0.58534,
0.074533,0.344689,0.051214,0.077052,0.232222,5.2912,7.1235,0.21271,0.580517,
0.088846,0.368035,0.153877,0.980315,0.234091,5.53116,6.89196,0.216433,0.604059,
0.074282,0.334803,0.057931,0.093373,0.237851,5.60645,6.90615,0.224364,0.611896,
0.081667,0.376674,0.039694,1.06832,0.223595,5.47657,7.27955,0.218154,0.58294,
0.083137,0.378862,0.047732,0.075172,0.235698,5.56962,6.94116,0.22756,0.567601,
0.075329,0.345048,0.093953,0.979864,0.237325,4.90207,7.21471,0.231983,0.593657,
0.092596,0.357322,0.047773,0.067164,0.226993,5.55156,7.50946,0.214082,0.571276,
0.070546,0.335899,0.039832,1.02012,0.239462,5.40265,7.079,0.200187,0.603757,
0.084422,0.348608,0.041707,0.074116,0.236667,5.78092,7.21979,0.204954,0.594568,
0.099505,0.386425,0.032453,0.909997,0.229267,6.31257,6.47086,0.191438,0.587342,
0.080883,0.365509,0.038851,0.081575,0.236466,5.22768,7.20513,0.231071,0.587823,
0.115377,0.423684,0.04003,1.12742,0.242236,5.71,7.06773,0.234128,0.659888,
0.084139,0.367572,0.04854,0.088023,0.24259,5.15293,7.37601,0.197218,0.632042,
0.088872,0.366296,0.065496,1.31675,0.248004,5.276,7.94593,0.203046,0.605637,
0.086275,0.366777,0.118632,0.07724,0.255784,5.24816,6.95445,0.221129,0.598751,
0.07993,0.357374,0.11598,1.44924,0.241363,5.31554,7.7963,0.240642,0.64357,
0.087845,0.366781,0.065588,0.085846,0.239141,5.23529,6.80753,0.19544,0.604636,
0.079942,0.397713,0.044793,1.17905,0.238188,5.83467,6.96135,0.233326,0.606352,
0.067943,0.34124,0.05345,0.079319,0.24279,5.25755,6.96791,0.218111,0.606581,
0.074857,0.345497,0.044995,1.21923,0.239303,5.92675,6.978,0.222467,0.603906,
0.084578,0.359073,0.082763,0.089283,0.24971,5.40783,6.91185,0.208042,0.61216,
0.089838,0.369048,0.036299,1.07181,0.254751,5.28861,7.55765,0.234061,0.634911,
0.086756,0.434767,0.042644,0.09711,0.237137,5.2022,6.89871,0.216932,0.603817,
0.087884,0.359477,0.055774,1.28805,0.240234,5.39098,7.59331,0.232398,0.594565,
0.081503,0.367347,0.042592,0.089554,0.239797,5.59142,7.42892,0.209754,0.58667,
0.077762,0.347296,0.044802,0.946544,0.246783,5.24903,6.96813,0.205601,0.653253,
0.102408,0.403188,0.060676,0.098498,0.249465,5.93321,6.91907,0.213017,0.607567,
0.082576,0.364877,0.051247,1.06159,0.2525,10.0879,7.03249,0.212285,0.615242,
0.078787,0.348331,0.048402,0.077402,0.276417,5.12336,7.33513,0.221371,0.625732,
0.078235,0.354023,0.077721,1.11896,0.236336,5.35889,7.04597,0.362368,0.596961,
0.075907,0.371804,0.049454,0.082619,0.247398,5.90485,7.64673,0.198294,0.58204,
0.073605,0.350491,0.102747,1.30427,0.228554,5.3411,11.8166,0.24935,0.590795,
0.08671,0.364138,0.058176,0.073654,0.285483,5.39084,6.80728,0.218789,0.589041,
0.084616,0.365387,0.042215,0.98241,0.240635,5.24032,7.42366,0.223245,0.62471,
0.090516,0.372999,0.052812,0.088776,0.238508,4.96438,7.55282,0.195969,0.616829,
0.080927,0.356221,0.056184,1.37381,0.23796,5.13358,6.9585,0.204523,0.594322,
0.116252,0.395291,0.06761,0.085297,0.23387,6.01691,7.12904,0.212724,0.576696,
0.090907,0.384883,0.056729,1.14419,0.243398,6.99522,6.90206,0.202267,0.591611,
0.093937,0.372781,0.037055,0.091578,0.246841,5.89152,6.64212,0.224022,0.582377,
0.110364,0.417374,0.050345,1.38513,0.278677,6.18784,6.7394,0.199013,0.591294,
0.118976,0.501473,0.070335,0.084907,0.241919,6.3035,7.85511,0.344339,0.634369,
0.150749,0.429882,0.034313,0.929646,0.230342,6.10501,8.63842,0.19983,0.613272,
0.090582,0.367737,0.050639,0.078498,0.232961,6.59507,7.97518,0.215801,0.584909,
0.082078,0.363931,0.116617,2.1586,0.238009,6.59056,8.04247,0.281143,0.612195,
0.080286,0.365312,0.041223,0.073381,0.256363,6.5553,8.3233,0.404553,0.639749,
0.085196,0.364081,0.183203,1.19107,0.250831,6.20491,7.83352,0.231348,0.618439,
0.089266,0.378058,0.046039,0.084712,0.246444,6.10708,8.26587,0.209931,0.629666,
0.078161,0.376098,0.045839,1.04865,0.246922,5.75149,8.29291,0.212901,0.650499,
0.087426,0.380241,0.0463,0.081736,0.255895,6.29706,8.26326,0.221192,0.634905,
0.094965,0.390715,0.040075,0.972733,0.24879,6.24826,7.92827,0.231905,0.648177,
0.090263,0.373921,0.127104,0.122305,0.244086,5.54106,7.85421,0.223157,0.618731,
0.074669,0.368417,0.036356,1.04466,0.247793,6.14085,7.80119,0.22748,0.612504,
0.104601,0.405954,0.061128,0.081493,0.249241,6.00079,8.12725,0.232,0.606523,
0.089277,0.385615,0.048909,1.21673,0.253301,5.30469,7.98018,0.225969,0.624747,
0.079613,0.366338,0.039486,0.084664,0.250983,5.33564,7.22067,0.204478,0.614048,
0.081927,0.369392,0.042211,1.092,0.24575,5.22865,7.84372,0.233499,0.630067,
0.087674,0.377794,0.040796,0.076173,0.248426,5.85873,7.74155,0.196575,0.611401,
0.072881,0.353322,0.036511,0.969923,0.249213,5.153,7.04883,0.239114,0.612631,
0.070431,0.348252,0.059031,0.087852,0.25168,5.00308,7.04269,0.21424,0.618323,
0.074323,0.35852,0.039884,1.1529,0.250513,5.22155,7.00052,0.28066,0.618393,
0.0831,0.36831,0.072266,0.083469,0.247699,5.15752,7.56086,0.214876,0.630498,
0.072088,0.353247,0.037176,1.05196,0.253382,5.0927,7.15949,0.223902,0.612001,
0.084217,0.372511,0.051995,0.083623,0.249491,5.07854,6.6959,0.231463,0.615401,
0.070296,0.358743,0.066611,1.23487,0.274526,5.50376,6.92372,0.214782,0.606788,
0.084199,0.379451,0.059497,0.081396,0.245402,5.18816,6.86156,0.229111,0.608375,
0.080276,0.364135,0.034326,1.0459,0.254298,5.00142,6.77425,0.211838,0.630923,
0.070325,0.355703,0.039492,0.090699,0.248886,5.10993,6.87588,0.228021,0.623639,
0.249878,0.559248,0.042964,1.16142,0.227295,6.0695,7.19269,0.200011,0.617744,
0.132741,0.499362,0.143948,0.088277,0.212871,6.37955,6.9077,0.21568,0.57519,
0.185161,0.540956,0.033048,0.952856,0.233057,7.15038,6.73029,0.232123,0.592306,
0.083437,0.358988,0.04525,0.076775,0.257206,7.40766,637.113,0.226215,0.622065,
0.129428,0.451123,0.043651,1.01292,0.334617,7.07623,7.99423,0.318669,0.661104,
0.152439,0.458069,0.041033,0.087296,0.242365,9.65923,8.14023,0.208732,0.896726,
0.11507,0.430841,0.035175,1.05878,0.252982,7.49057,9.1361,0.30396,0.656065,
0.144352,0.520368,0.04454,0.077373,0.26831,8.28223,9.25657,0.332045,0.625724,
0.105189,0.405801,0.042895,0.972973,0.256506,8.64224,9.28884,0.233865,0.614407,
0.112898,0.468807,0.076354,0.121828,0.264332,7.11827,11.7407,0.21676,0.615419,
0.095232,0.390241,0.036896,0.967122,0.237823,7.74912,9.33477,0.26365,0.617582,
0.088399,0.378613,0.157183,0.10659,0.320423,6.9354,10.2706,0.306136,0.623317,
0.10259,0.447526,0.043931,1.06228,0.283472,6.3475,10.7689,0.250313,0.880716,
0.109704,0.414503,0.047837,0.087924,0.249326,7.47362,8.99833,0.274791,0.6691,
0.109901,0.418797,0.0368,0.885324,0.316605,7.14552,9.72534,0.4469,0.686351,
0.198246,0.570565,0.045707,0.092029,0.247683,7.98141,9.04359,0.25072,0.735784,
0.099043,0.396045,0.041356,1.02585,0.24664,7.55845,8.23307,0.219462,0.614808,
0.106194,0.397744,0.044432,0.091473,0.245261,6.61774,9.36359,0.245404,0.628571,
0.087534,0.393312,0.041786,0.952206,0.232651,6.19105,9.17792,0.299327,0.616113,
0.110125,0.407257,0.075866,0.098879,0.237238,6.41079,9.95463,0.250366,0.606796,
0.082186,0.365611,0.142404,1.18137,0.237762,7.15297,9.38737,0.306091,0.641014,
0.110621,0.406465,0.070811,0.091215,0.239886,6.05374,8.71057,0.238799,0.631303,
0.098275,0.388032,0.040941,0.914206,0.244377,6.33444,8.01282,0.339708,0.608802,
0.097707,0.430219,0.040227,0.076643,0.237152,7.7992,8.20226,0.243675,0.680549,
0.077933,0.363686,0.041476,1.11648,0.24606,6.06691,8.89906,0.258939,0.610509,
0.07864,0.375041,0.050978,0.076984,0.244489,6.60303,7.80574,0.246121,0.639423,
0.145511,0.492519,0.040244,1.18375,0.274585,6.24615,8.13369,0.226986,0.64828,
0.084898,0.377873,0.04798,0.084698,0.296128,6.13173,9.57212,0.242599,0.6304,
0.099075,0.398509,0.042683,1.10312,0.245533,6.5864,7.78786,0.220475,0.773113,
0.096689,0.405776,0.048981,0.086557,0.240802,6.99579,8.42271,0.283936,0.635187,
0.119073,0.434668,0.054824,1.19076,0.244897,7.03424,8.1793,0.261789,0.603247,
0.195324,0.586808,0.197969,0.090922,0.249075,7.96945,8.45546,0.274883,0.611188,
